loss,params,iteration,estimators,train_time
0.2446050678641598,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7977325221742197, 'learning_rate': 0.024962294485149826, 'min_child_samples': 140, 'num_leaves': 104, 'reg_alpha': 0.5056318870890829, 'reg_lambda': 0.19112883276164835, 'subsample_for_bin': 60000, 'subsample': 0.8929648973974604}",80,40,2.9208047609999994
0.23741684847653688,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7191117955460976, 'learning_rate': 0.01778972193262804, 'min_child_samples': 190, 'num_leaves': 99, 'reg_alpha': 0.029233907163994557, 'reg_lambda': 0.14251891504580536, 'subsample_for_bin': 20000, 'subsample': 0.6910106367423845}",81,52,1.6215563789999123
0.24387349778379974,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6582917998293324, 'learning_rate': 0.03402172794734937, 'min_child_samples': 95, 'num_leaves': 114, 'reg_alpha': 0.1832397343653658, 'reg_lambda': 0.01735318320744282, 'subsample_for_bin': 40000, 'subsample': 0.7409562611866223}",82,25,3.3535340130001714
0.23157350387278575,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.706175050890931, 'learning_rate': 0.03846123550001267, 'min_child_samples': 210, 'num_leaves': 110, 'reg_alpha': 0.5441773884605038, 'reg_lambda': 0.034232674562218846, 'subsample_for_bin': 60000, 'subsample': 0.7449989536417149}",83,72,1.4907618770000681
0.24120195952652135,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7531150871596571, 'learning_rate': 0.026516389687232824, 'min_child_samples': 160, 'num_leaves': 132, 'reg_alpha': 0.81421125846894, 'reg_lambda': 0.02743133662751729, 'subsample_for_bin': 60000, 'subsample': 0.751873143266545}",84,25,1.594399027999998
0.25939170497326614,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.832610472057158, 'learning_rate': 0.020366167940571264, 'min_child_samples': 60, 'num_leaves': 92, 'reg_alpha': 0.7361442705074925, 'reg_lambda': 0.07550850841322916, 'subsample_for_bin': 280000, 'subsample': 0.8434230852422253}",85,87,2.104164616999924
0.2354832134617949,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7070149237249925, 'learning_rate': 0.03867859644068436, 'min_child_samples': 205, 'num_leaves': 89, 'reg_alpha': 0.55112152956166, 'reg_lambda': 0.21283564753276346, 'subsample_for_bin': 20000, 'subsample': 0.7877125323231541}",86,86,1.449083470000005
0.23610655223671562,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7313395081804382, 'learning_rate': 0.029627486271921875, 'min_child_samples': 220, 'num_leaves': 112, 'reg_alpha': 0.6626251350873885, 'reg_lambda': 0.0023381673562186123, 'subsample_for_bin': 180000, 'subsample': 0.6543920193647162}",87,75,1.4818142890001127
0.24214549990855305,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6968965032363729, 'learning_rate': 0.01875342831641316, 'min_child_samples': 80, 'num_leaves': 137, 'reg_alpha': 0.8368954470826282, 'reg_lambda': 0.11402071445328554, 'subsample_for_bin': 40000, 'subsample': 0.7204629990373824}",88,25,1.735498866000171
0.244440960160202,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7643953913283269, 'learning_rate': 0.016469669243493433, 'min_child_samples': 125, 'num_leaves': 104, 'reg_alpha': 0.9419746970317082, 'reg_lambda': 0.1666997889569352, 'subsample_for_bin': 240000, 'subsample': 0.7869840827772879}",89,86,1.6908387319999747
0.24026692283953976,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6851718809048206, 'learning_rate': 0.013884733807123373, 'min_child_samples': 235, 'num_leaves': 141, 'reg_alpha': 0.6161444278195483, 'reg_lambda': 0.031892159003596876, 'subsample_for_bin': 280000, 'subsample': 0.7438825076458334}",90,99,1.4694022860001041
0.23760082962714435,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6378372986905458, 'learning_rate': 0.04994227265928741, 'min_child_samples': 280, 'num_leaves': 124, 'reg_alpha': 0.7554959606251186, 'reg_lambda': 0.6778198231022702, 'subsample_for_bin': 260000, 'subsample': 0.6706705194058262}",91,61,1.336220092000076
0.23721038727745059,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.722071019789956, 'learning_rate': 0.021940314563414703, 'min_child_samples': 175, 'num_leaves': 117, 'reg_alpha': 0.4677913778359001, 'reg_lambda': 0.9275112709371693, 'subsample_for_bin': 300000, 'subsample': 0.8951830627093968}",92,100,1.5327411240000401
0.24265195566343545,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7485171342050703, 'learning_rate': 0.010257431375779684, 'min_child_samples': 135, 'num_leaves': 94, 'reg_alpha': 0.5776273256542538, 'reg_lambda': 0.7239802936700636, 'subsample_for_bin': 220000, 'subsample': 1.0}",93,24,1.805953756000008
0.2374821835485017,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6546106888839177, 'learning_rate': 0.05827191397521354, 'min_child_samples': 205, 'num_leaves': 110, 'reg_alpha': 0.988918975175181, 'reg_lambda': 0.04902936734436181, 'subsample_for_bin': 40000, 'subsample': 0.845298788977078}",94,58,1.3713003529999241
0.24189232634699753,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.734832815298308, 'learning_rate': 0.053368691138762074, 'min_child_samples': 315, 'num_leaves': 99, 'reg_alpha': 0.7213016685099075, 'reg_lambda': 0.15642980483243069, 'subsample_for_bin': 100000, 'subsample': 0.5417679429486653}",95,53,1.281452371000114
0.23651383797757752,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6288802704195079, 'learning_rate': 0.03322188636646109, 'min_child_samples': 245, 'num_leaves': 67, 'reg_alpha': 0.8833244601201617, 'reg_lambda': 0.08147916771650963, 'subsample_for_bin': 140000, 'subsample': 0.7257504431961805}",96,80,1.3141679899999872
0.24087649537590305,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6676511539296899, 'learning_rate': 0.04689600359547245, 'min_child_samples': 165, 'num_leaves': 133, 'reg_alpha': 0.5327018028699787, 'reg_lambda': 0.12259426427757852, 'subsample_for_bin': 20000, 'subsample': 1.0}",97,21,1.1792436140001428
0.2359726154302979,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7072619281567682, 'learning_rate': 0.03734885148840419, 'min_child_samples': 295, 'num_leaves': 82, 'reg_alpha': 0.4944252973295139, 'reg_lambda': 0.24420838265661285, 'subsample_for_bin': 200000, 'subsample': 0.6120715903067513}",98,58,1.3204689179999605
0.2437637609120965,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7964362907953557, 'learning_rate': 0.011161807319228929, 'min_child_samples': 155, 'num_leaves': 71, 'reg_alpha': 0.7852317574910762, 'reg_lambda': 0.824410757549427, 'subsample_for_bin': 80000, 'subsample': 0.7685473980207803}",99,86,1.538987378999991
0.24784416171090862,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8161150109132196, 'learning_rate': 0.023471121462188157, 'min_child_samples': 95, 'num_leaves': 87, 'reg_alpha': 0.37061576969220295, 'reg_lambda': 0.9932451647371121, 'subsample_for_bin': 260000, 'subsample': 0.9166811531260868}",100,24,1.9998257160000321
0.24197235446174103,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9017740768518567, 'learning_rate': 0.02777479917093579, 'min_child_samples': 265, 'num_leaves': 128, 'reg_alpha': 0.680462025366569, 'reg_lambda': 0.3023778629013952, 'subsample_for_bin': 60000, 'subsample': 1.0}",101,31,1.2812935940000898
0.2379809728439075,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6783751285337015, 'learning_rate': 0.030544957590432638, 'min_child_samples': 185, 'num_leaves': 63, 'reg_alpha': 0.6373577332133687, 'reg_lambda': 0.4662183492642415, 'subsample_for_bin': 100000, 'subsample': 0.8484138020906167}",102,58,1.4687233869999545
0.26327359852119503,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.857490038626848, 'learning_rate': 0.01458046991194431, 'min_child_samples': 55, 'num_leaves': 103, 'reg_alpha': 0.41765801759041665, 'reg_lambda': 0.36091637983615854, 'subsample_for_bin': 120000, 'subsample': 0.6712130842979162}",103,99,2.390998631000002
0.25249713324260026,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6396299187994093, 'learning_rate': 0.0924038723202442, 'min_child_samples': 70, 'num_leaves': 123, 'reg_alpha': 0.33277844064484663, 'reg_lambda': 0.19920113104840148, 'subsample_for_bin': 60000, 'subsample': 0.708688119510611}",104,6,2.0211095259999183
0.24510795573116562,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9711727753992395, 'learning_rate': 0.01648384160012537, 'min_child_samples': 395, 'num_leaves': 78, 'reg_alpha': 0.5927229148941644, 'reg_lambda': 0.5484577266778573, 'subsample_for_bin': 160000, 'subsample': 1.0}",105,36,1.304885916999865
0.23806933098303706,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6006107737558978, 'learning_rate': 0.04089572074023965, 'min_child_samples': 360, 'num_leaves': 116, 'reg_alpha': 0.4399457005848357, 'reg_lambda': 0.4449016966699088, 'subsample_for_bin': 180000, 'subsample': 0.6161832862717687}",106,64,1.2054562109999551
0.24030320823401363,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6177217038606859, 'learning_rate': 0.08233695266579666, 'min_child_samples': 420, 'num_leaves': 110, 'reg_alpha': 0.11984948012692953, 'reg_lambda': 0.6090705416936553, 'subsample_for_bin': 240000, 'subsample': 0.799179698885965}",107,15,1.1560500260000026
0.2573296487025134,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6514046646792503, 'learning_rate': 0.012443933620420546, 'min_child_samples': 40, 'num_leaves': 48, 'reg_alpha': 0.9131982913194283, 'reg_lambda': 0.2862340681111324, 'subsample_for_bin': 40000, 'subsample': 1.0}",108,32,1.7347471479999967
0.23663383193120313,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7771649600478306, 'learning_rate': 0.02526389592697864, 'min_child_samples': 225, 'num_leaves': 90, 'reg_alpha': 0.5512844010178375, 'reg_lambda': 0.3405605242836336, 'subsample_for_bin': 20000, 'subsample': 0.8762990848579022}",109,94,1.4899903429998176
0.24027506027030843,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6086404667676967, 'learning_rate': 0.06902630799840143, 'min_child_samples': 315, 'num_leaves': 84, 'reg_alpha': 0.46172568592436586, 'reg_lambda': 0.6497923401823922, 'subsample_for_bin': 120000, 'subsample': 0.6346627801521834}",110,100,2.278819755999848
0.24383950739318405,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6968776962548626, 'learning_rate': 0.06242985742880617, 'min_child_samples': 110, 'num_leaves': 120, 'reg_alpha': 0.22474667108473687, 'reg_lambda': 0.00019307166285148503, 'subsample_for_bin': 80000, 'subsample': 0.7701516758399694}",111,31,1.8313196709998465
0.23751948433465375,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7667594120757796, 'learning_rate': 0.055130195138753633, 'min_child_samples': 210, 'num_leaves': 94, 'reg_alpha': 0.2917238524583863, 'reg_lambda': 0.2351452678820296, 'subsample_for_bin': 140000, 'subsample': 0.5383901543384806}",112,88,2.758546871000135
0.24875957683677963,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.845861140112939, 'learning_rate': 0.07915509466635341, 'min_child_samples': 120, 'num_leaves': 126, 'reg_alpha': 0.08432214476524906, 'reg_lambda': 0.03788344281040129, 'subsample_for_bin': 300000, 'subsample': 0.9684288207044423}",113,29,1.911160308000035
0.242516099789173,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7842993530438287, 'learning_rate': 0.02087817080343148, 'min_child_samples': 275, 'num_leaves': 106, 'reg_alpha': 0.5179190927635969, 'reg_lambda': 0.7699974575915345, 'subsample_for_bin': 40000, 'subsample': 0.5016193751461178}",114,95,2.3534779480000907
0.2403161560197813,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6826145325386623, 'learning_rate': 0.03358372446179211, 'min_child_samples': 240, 'num_leaves': 52, 'reg_alpha': 0.6282088113156333, 'reg_lambda': 0.8658016158815118, 'subsample_for_bin': 200000, 'subsample': 1.0}",115,29,1.1756732080000347
0.23893758898694195,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7370927070562167, 'learning_rate': 0.018871738784007806, 'min_child_samples': 195, 'num_leaves': 97, 'reg_alpha': 0.5670422704456393, 'reg_lambda': 0.40469305022582197, 'subsample_for_bin': 280000, 'subsample': 0.6360429639895729}",116,100,1.5455353180000202
0.23729995017796546,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7554425875267877, 'learning_rate': 0.04685238968875462, 'min_child_samples': 255, 'num_leaves': 133, 'reg_alpha': 0.35484462204525247, 'reg_lambda': 0.13158053089405802, 'subsample_for_bin': 100000, 'subsample': 0.5978524067225639}",117,99,2.4967014759999984
0.23853542015292883,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6324280363218289, 'learning_rate': 0.027513364709335675, 'min_child_samples': 170, 'num_leaves': 101, 'reg_alpha': 0.6703316590229338, 'reg_lambda': 0.07663011409159787, 'subsample_for_bin': 60000, 'subsample': 0.7363278488087027}",118,33,1.4950900100000126
0.23935461836691596,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.71357050270135, 'learning_rate': 0.03685565716833043, 'min_child_samples': 145, 'num_leaves': 113, 'reg_alpha': 0.7664938584504288, 'reg_lambda': 0.10761229238633302, 'subsample_for_bin': 20000, 'subsample': 0.6979367231853557}",119,24,2.775441624999985
0.24089653744709572,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6694268289952514, 'learning_rate': 0.01262795322117743, 'min_child_samples': 330, 'num_leaves': 60, 'reg_alpha': 0.4865637351224631, 'reg_lambda': 0.5640098880087319, 'subsample_for_bin': 220000, 'subsample': 0.8245139561446736}",120,99,1.2407077210000352
0.24188266709024187,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7928315691518482, 'learning_rate': 0.031365797409963835, 'min_child_samples': 375, 'num_leaves': 74, 'reg_alpha': 0.7038090294405113, 'reg_lambda': 0.16858251046795417, 'subsample_for_bin': 80000, 'subsample': 1.0}",121,31,1.1322076819999438
0.2356791187364602,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.644298551585881, 'learning_rate': 0.03923008704093046, 'min_child_samples': 215, 'num_leaves': 149, 'reg_alpha': 0.8394461929561118, 'reg_lambda': 0.3715290951289058, 'subsample_for_bin': 140000, 'subsample': 0.6891294703566709}",122,78,1.38637870499997
0.2461501424519954,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9353925666705938, 'learning_rate': 0.06437846887686757, 'min_child_samples': 180, 'num_leaves': 145, 'reg_alpha': 0.020921467554435413, 'reg_lambda': 0.7143435628357804, 'subsample_for_bin': 260000, 'subsample': 0.9264205990845931}",123,63,3.238448586000004
0.23604974791261601,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6889873610520703, 'learning_rate': 0.026034405270274077, 'min_child_samples': 135, 'num_leaves': 67, 'reg_alpha': 0.32854563252578206, 'reg_lambda': 0.48839620096173714, 'subsample_for_bin': 180000, 'subsample': 0.9181914889007425}",124,24,1.6834456909998607
0.24581010538431203,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7244718894994142, 'learning_rate': 0.023490481305375132, 'min_child_samples': 85, 'num_leaves': 131, 'reg_alpha': 0.06283508481472745, 'reg_lambda': 0.5123747363475801, 'subsample_for_bin': 160000, 'subsample': 0.5573188168048782}",125,24,3.6970474439999634
0.2422652342672882,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7475631064965962, 'learning_rate': 0.12958511234959227, 'min_child_samples': 350, 'num_leaves': 78, 'reg_alpha': 0.004145380242954258, 'reg_lambda': 0.9716281429878891, 'subsample_for_bin': 220000, 'subsample': 0.5778833373983994}",126,15,1.3291632419998223
0.2774768125133933,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6740113008127322, 'learning_rate': 0.05023813850952034, 'min_child_samples': 30, 'num_leaves': 72, 'reg_alpha': 0.20502218225088026, 'reg_lambda': 0.3221506180075525, 'subsample_for_bin': 120000, 'subsample': 1.0}",127,10,1.7477210200001991
0.23814458364511815,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6623244323356602, 'learning_rate': 0.045353407188110366, 'min_child_samples': 230, 'num_leaves': 92, 'reg_alpha': 0.7968165861954303, 'reg_lambda': 0.1870916284277246, 'subsample_for_bin': 20000, 'subsample': 0.6380908189185226}",128,94,2.368852455000024
0.24148034378885863,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8255680376755442, 'learning_rate': 0.015721613798863925, 'min_child_samples': 290, 'num_leaves': 98, 'reg_alpha': 0.7160392464650562, 'reg_lambda': 0.9126339132574355, 'subsample_for_bin': 300000, 'subsample': 0.5012999859724415}",129,86,1.3901033189999907
0.2356314968106834,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7032646129507754, 'learning_rate': 0.019679772947806134, 'min_child_samples': 200, 'num_leaves': 81, 'reg_alpha': 0.41381820651907447, 'reg_lambda': 0.25672126109228754, 'subsample_for_bin': 40000, 'subsample': 0.8062211320053858}",130,42,1.4939944119998927
0.23947439099206858,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6210853067625669, 'learning_rate': 0.058001995229255816, 'min_child_samples': 160, 'num_leaves': 86, 'reg_alpha': 0.38787967469856877, 'reg_lambda': 0.8352359939088989, 'subsample_for_bin': 60000, 'subsample': 0.9513420766646985}",131,100,2.8490496239999175
0.2558418609040115,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6269145282503884, 'learning_rate': 0.1040326897127019, 'min_child_samples': 75, 'num_leaves': 56, 'reg_alpha': 0.6086021641647903, 'reg_lambda': 0.7939341528138958, 'subsample_for_bin': 240000, 'subsample': 0.8941711033032198}",132,17,1.9609021770002073
0.2407422902840528,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8049606828111983, 'learning_rate': 0.034429114249027885, 'min_child_samples': 305, 'num_leaves': 142, 'reg_alpha': 0.6478876433097177, 'reg_lambda': 0.208369661151983, 'subsample_for_bin': 100000, 'subsample': 0.7528443074946386}",133,57,2.3149224690000665
0.24495114513866234,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6139067462059905, 'learning_rate': 0.02159946234887992, 'min_child_samples': 100, 'num_leaves': 106, 'reg_alpha': 0.1455214732642474, 'reg_lambda': 0.01175663961461483, 'subsample_for_bin': 40000, 'subsample': 1.0}",134,45,1.5513380879999659
0.2373008858128982,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6056053227995377, 'learning_rate': 0.07487234373709473, 'min_child_samples': 250, 'num_leaves': 135, 'reg_alpha': 0.4298021458785116, 'reg_lambda': 0.7401867197681722, 'subsample_for_bin': 80000, 'subsample': 0.9459028453573292}",135,53,1.354239946000007
0.2554747342964995,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6533433566989322, 'learning_rate': 0.041154742678042096, 'min_child_samples': 50, 'num_leaves': 76, 'reg_alpha': 0.5373668967723195, 'reg_lambda': 0.08530079043335498, 'subsample_for_bin': 200000, 'subsample': 0.8586344683208229}",136,37,2.1453755659999842
0.23964969239407163,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7139542478231714, 'learning_rate': 0.030022512134003424, 'min_child_samples': 435, 'num_leaves': 38, 'reg_alpha': 0.454037220882519, 'reg_lambda': 0.691428616677644, 'subsample_for_bin': 280000, 'subsample': 0.9794387935671331}",137,63,2.0623011909999605
0.23845904697164888,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6638333016992487, 'learning_rate': 0.01710466445492036, 'min_child_samples': 185, 'num_leaves': 118, 'reg_alpha': 0.28009741263515664, 'reg_lambda': 0.43416209726993843, 'subsample_for_bin': 180000, 'subsample': 0.7116300095167664}",138,33,1.478466084000047
0.24085838709040774,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6002422095142912, 'learning_rate': 0.04325964221865199, 'min_child_samples': 270, 'num_leaves': 111, 'reg_alpha': 0.24348205020270897, 'reg_lambda': 0.27509265680755957, 'subsample_for_bin': 20000, 'subsample': 1.0}",139,20,1.081773122999948
0.23769189935545332,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6388653965151109, 'learning_rate': 0.018163267476144107, 'min_child_samples': 130, 'num_leaves': 63, 'reg_alpha': 0.10415478218649482, 'reg_lambda': 0.059611574144559545, 'subsample_for_bin': 160000, 'subsample': 0.8720140163965561}",140,24,3.027070060999904
0.23742925268293846,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6962385406971852, 'learning_rate': 0.09114640496846939, 'min_child_samples': 215, 'num_leaves': 126, 'reg_alpha': 0.31120724513694176, 'reg_lambda': 0.22882962498575743, 'subsample_for_bin': 60000, 'subsample': 0.9948944560334412}",141,24,1.5666067660001772
0.2378818625423187,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7364273670149343, 'learning_rate': 0.028616627991630714, 'min_child_samples': 150, 'num_leaves': 103, 'reg_alpha': 0.5108763369985665, 'reg_lambda': 0.2967077047606781, 'subsample_for_bin': 120000, 'subsample': 0.7528068451141234}",142,58,1.5901200600001175
0.24424707823988168,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8799680595671857, 'learning_rate': 0.037638272913249005, 'min_child_samples': 320, 'num_leaves': 114, 'reg_alpha': 0.47483491858614996, 'reg_lambda': 0.5353424338595797, 'subsample_for_bin': 80000, 'subsample': 0.838105525983027}",143,97,2.4494929630000115
0.23390123729204504,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7601288014908203, 'learning_rate': 0.05262424304034987, 'min_child_samples': 280, 'num_leaves': 47, 'reg_alpha': 0.7431593018156337, 'reg_lambda': 0.14454326533585932, 'subsample_for_bin': 140000, 'subsample': 0.8296640980098011}",144,49,1.4602590880001571
0.24184942899216288,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7730148711010943, 'learning_rate': 0.06859414857885522, 'min_child_samples': 335, 'num_leaves': 108, 'reg_alpha': 0.9721285268950232, 'reg_lambda': 0.025853568174931132, 'subsample_for_bin': 140000, 'subsample': 0.9284392395523269}",145,49,1.351848160000145
0.23810594185231437,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7609109435384611, 'learning_rate': 0.04925059003857571, 'min_child_samples': 295, 'num_leaves': 43, 'reg_alpha': 0.9108688909007935, 'reg_lambda': 0.1380327087961093, 'subsample_for_bin': 100000, 'subsample': 0.8210497655918461}",146,48,1.3927245990000756
0.23592290328907284,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.818114646485675, 'learning_rate': 0.0319904665052101, 'min_child_samples': 260, 'num_leaves': 30, 'reg_alpha': 0.8097124766655299, 'reg_lambda': 0.16789414410711845, 'subsample_for_bin': 180000, 'subsample': 0.8365671963045311}",147,97,1.4952542510000058
0.23737489040105564,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7279408402556891, 'learning_rate': 0.060198509421256416, 'min_child_samples': 230, 'num_leaves': 48, 'reg_alpha': 0.8404250845946315, 'reg_lambda': 0.10218448803586205, 'subsample_for_bin': 200000, 'subsample': 0.7706037758098918}",148,49,1.4409537960000307
0.2378871281695667,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7888133971662713, 'learning_rate': 0.05271641246540259, 'min_child_samples': 175, 'num_leaves': 33, 'reg_alpha': 0.8669579598707732, 'reg_lambda': 0.048430623429852326, 'subsample_for_bin': 120000, 'subsample': 0.7946390530395203}",149,42,1.6228878709998753
0.23407961668767918,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6853833449226454, 'learning_rate': 0.04029279509011178, 'min_child_samples': 240, 'num_leaves': 35, 'reg_alpha': 0.7430869688383464, 'reg_lambda': 0.14760130771645513, 'subsample_for_bin': 140000, 'subsample': 0.8645082641956074}",150,61,1.3483416850001504
0.2337255774752821,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7204872844817813, 'learning_rate': 0.039756468538992014, 'min_child_samples': 280, 'num_leaves': 34, 'reg_alpha': 0.9432579723808376, 'reg_lambda': 0.15788247092337898, 'subsample_for_bin': 140000, 'subsample': 0.8802784739577418}",151,78,1.3306919300000573
0.24029282373753613,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7440305619211837, 'learning_rate': 0.05608603148934344, 'min_child_samples': 280, 'num_leaves': 40, 'reg_alpha': 0.9512289404400314, 'reg_lambda': 0.0017416102110916487, 'subsample_for_bin': 160000, 'subsample': 0.8690580319660884}",152,39,1.3261824169999272
0.23777632740735588,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.834254121930833, 'learning_rate': 0.0438137063220182, 'min_child_samples': 390, 'num_leaves': 36, 'reg_alpha': 0.7468688218081959, 'reg_lambda': 0.18439233366782976, 'subsample_for_bin': 140000, 'subsample': 0.8905688007228637}",153,83,1.3264606969999022
0.24008575420053124,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7575109124003603, 'learning_rate': 0.06519352121521245, 'min_child_samples': 300, 'num_leaves': 45, 'reg_alpha': 0.9985358847077552, 'reg_lambda': 0.11780946695587735, 'subsample_for_bin': 160000, 'subsample': 0.9643758971913972}",154,47,1.3995982999999796
0.24092154223810724,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7225243846466719, 'learning_rate': 0.0782154745336353, 'min_child_samples': 350, 'num_leaves': 32, 'reg_alpha': 0.8945575009203636, 'reg_lambda': 0.15595340581626732, 'subsample_for_bin': 120000, 'subsample': 0.9043424665888156}",155,41,1.2951166339998963
0.23743117525503377,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7698424136512777, 'learning_rate': 0.04693252098830174, 'min_child_samples': 370, 'num_leaves': 30, 'reg_alpha': 0.7708995257500124, 'reg_lambda': 0.0702966377331358, 'subsample_for_bin': 140000, 'subsample': 0.9341474181523131}",156,56,1.3293120589999035
0.23536946324186814,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7086047951416033, 'learning_rate': 0.03521488539266841, 'min_child_samples': 405, 'num_leaves': 38, 'reg_alpha': 0.8096453764010534, 'reg_lambda': 0.24812960752293223, 'subsample_for_bin': 160000, 'subsample': 0.8592368253619063}",157,64,1.2457005119999849
