loss,params,iteration,estimators,train_time
0.23844594387749096,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6209130619502078, 'learning_rate': 0.016166244164877237, 'min_child_samples': 375, 'num_leaves': 141, 'reg_alpha': 0.07567641540709596, 'reg_lambda': 0.5468676388114161, 'subsample_for_bin': 140000, 'subsample': 0.8304827226537246}",74,130,11.298041824999927
0.24047109197833838,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6491892649414747, 'learning_rate': 0.023416149006171266, 'min_child_samples': 320, 'num_leaves': 126, 'reg_alpha': 0.24746062637681088, 'reg_lambda': 0.29043015922833537, 'subsample_for_bin': 200000, 'subsample': 0.9960169680083428}",75,445,90.22842389800007
0.23811779855458914,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7201032929082622, 'learning_rate': 0.04453546131335856, 'min_child_samples': 215, 'num_leaves': 97, 'reg_alpha': 0.7568612425921433, 'reg_lambda': 0.9299431012530576, 'subsample_for_bin': 100000, 'subsample': 0.6945274847057227}",76,72,13.512454507999792
0.23917405834616645,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7562917784434167, 'learning_rate': 0.1102650224433552, 'min_child_samples': 275, 'num_leaves': 131, 'reg_alpha': 0.3668457075362106, 'reg_lambda': 0.11721570908773615, 'subsample_for_bin': 240000, 'subsample': 0.9242557331860105}",77,27,104.08184746200004
0.23512400674116907,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9600656612659233, 'learning_rate': 0.0333636129477886, 'min_child_samples': 255, 'num_leaves': 91, 'reg_alpha': 0.893666485983812, 'reg_lambda': 0.4693443006003501, 'subsample_for_bin': 220000, 'subsample': 0.9984853708172863}",78,88,15.125462093000351
0.2427311025292168,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9689364294408325, 'learning_rate': 0.0629411728846387, 'min_child_samples': 345, 'num_leaves': 91, 'reg_alpha': 0.9192849974071984, 'reg_lambda': 0.4719395974227854, 'subsample_for_bin': 220000, 'subsample': 0.9604305287334677}",79,47,13.522224231999644
0.2505658263118429,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8665997013414467, 'learning_rate': 0.03462215409049377, 'min_child_samples': 135, 'num_leaves': 104, 'reg_alpha': 0.8885917059871347, 'reg_lambda': 0.263406841354092, 'subsample_for_bin': 180000, 'subsample': 0.9021120297844115}",80,105,16.942712689000473
0.24191368924035817,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9489564855248354, 'learning_rate': 0.049082603951892866, 'min_child_samples': 205, 'num_leaves': 120, 'reg_alpha': 0.8412137705291416, 'reg_lambda': 0.33144215346030054, 'subsample_for_bin': 260000, 'subsample': 0.9832466270767729}",81,63,15.600298691999342
0.23975130529132882,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9127289305810522, 'learning_rate': 0.03994620767577823, 'min_child_samples': 255, 'num_leaves': 100, 'reg_alpha': 0.943437558340571, 'reg_lambda': 0.40151788163165714, 'subsample_for_bin': 300000, 'subsample': 0.8935380763963958}",82,66,14.263532169999962
0.24546524282326654,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9010460463207142, 'learning_rate': 0.03240907375740524, 'min_child_samples': 165, 'num_leaves': 87, 'reg_alpha': 0.6992562423987969, 'reg_lambda': 0.20082141230052963, 'subsample_for_bin': 240000, 'subsample': 0.8510600812434286}",83,107,16.49016255799961
0.24143669848675797,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9413039998229616, 'learning_rate': 0.0837721713812006, 'min_child_samples': 230, 'num_leaves': 109, 'reg_alpha': 0.8669581008634093, 'reg_lambda': 0.4822373120761685, 'subsample_for_bin': 280000, 'subsample': 0.9605283341702329}",84,25,14.200419329000397
0.24223019890911834,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9938487091535276, 'learning_rate': 0.028760709499972795, 'min_child_samples': 385, 'num_leaves': 111, 'reg_alpha': 0.9966520358798664, 'reg_lambda': 0.3481273318150797, 'subsample_for_bin': 200000, 'subsample': 0.9975217852265243}",85,65,13.726769804000469
0.24288916848448505,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8052268354976406, 'learning_rate': 0.04279418258309757, 'min_child_samples': 310, 'num_leaves': 65, 'reg_alpha': 0.6325683951554424, 'reg_lambda': 0.04043740201756196, 'subsample_for_bin': 160000, 'subsample': 0.7774513294551496}",86,42,12.661388067000189
0.23967339542603883,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9816443583831755, 'learning_rate': 0.02556928884493758, 'min_child_samples': 290, 'num_leaves': 78, 'reg_alpha': 0.7297817290835475, 'reg_lambda': 0.41143360204798773, 'subsample_for_bin': 140000, 'subsample': 0.8528709232257535}",87,90,14.930666250000286
0.2418005353037277,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8555257151203061, 'learning_rate': 0.03825351066489224, 'min_child_samples': 405, 'num_leaves': 70, 'reg_alpha': 0.7822197429443364, 'reg_lambda': 0.5236596685475555, 'subsample_for_bin': 180000, 'subsample': 0.7488865247153884}",88,38,12.226136055000097
0.2408700816159609,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8184768479644552, 'learning_rate': 0.020424926594332274, 'min_child_samples': 330, 'num_leaves': 98, 'reg_alpha': 0.9830337259794235, 'reg_lambda': 0.6063123577489439, 'subsample_for_bin': 220000, 'subsample': 0.9606483392013276}",89,124,12.46879834900028
0.24695084817444235,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8866305180009155, 'learning_rate': 0.022214112362829632, 'min_child_samples': 150, 'num_leaves': 93, 'reg_alpha': 0.8255401146281909, 'reg_lambda': 0.25281497383878837, 'subsample_for_bin': 240000, 'subsample': 1.0}",90,37,11.32418939299987
0.24303550010591246,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7761023512539474, 'learning_rate': 0.053003729094008356, 'min_child_samples': 445, 'num_leaves': 128, 'reg_alpha': 0.8588356363523929, 'reg_lambda': 0.5716003321725611, 'subsample_for_bin': 260000, 'subsample': 0.9171276610432774}",91,37,11.292853267999817
0.2503338533267562,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8708764696072798, 'learning_rate': 0.01857382788821543, 'min_child_samples': 125, 'num_leaves': 115, 'reg_alpha': 0.5795283210227142, 'reg_lambda': 0.16807557479968382, 'subsample_for_bin': 160000, 'subsample': 0.8764043415782908}",92,173,17.82496334700045
0.24569102113416386,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7441742815510455, 'learning_rate': 0.060958036377093516, 'min_child_samples': 280, 'num_leaves': 111, 'reg_alpha': 0.9300350579953008, 'reg_lambda': 0.10340011939501897, 'subsample_for_bin': 220000, 'subsample': 1.0}",93,16,9.211026142000264
0.24572426357751365,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.699717445833943, 'learning_rate': 0.046689115991228006, 'min_child_samples': 90, 'num_leaves': 89, 'reg_alpha': 0.7644167389711873, 'reg_lambda': 0.43812752470499533, 'subsample_for_bin': 120000, 'subsample': 0.8037220870973459}",94,11,15.868046851000145
0.24352849533306709,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9467067839654421, 'learning_rate': 0.03279049698669429, 'min_child_samples': 180, 'num_leaves': 84, 'reg_alpha': 0.6593236608722326, 'reg_lambda': 0.7613315598565177, 'subsample_for_bin': 200000, 'subsample': 0.983992437271234}",95,92,16.485016990000076
0.24383886541445876,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8421591252081709, 'learning_rate': 0.07437686724308659, 'min_child_samples': 350, 'num_leaves': 58, 'reg_alpha': 0.8927803957456499, 'reg_lambda': 0.292479801424452, 'subsample_for_bin': 220000, 'subsample': 0.7456680999767725}",96,39,12.523560038999676
0.24286785423012391,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9000276600975208, 'learning_rate': 0.03016318583376725, 'min_child_samples': 255, 'num_leaves': 146, 'reg_alpha': 0.02801768719385131, 'reg_lambda': 0.6361895191307738, 'subsample_for_bin': 180000, 'subsample': 1.0}",97,30,9.798875237000175
0.2398626483713756,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6300958022325288, 'learning_rate': 0.03686391740521827, 'min_child_samples': 195, 'num_leaves': 71, 'reg_alpha': 0.8067907982914351, 'reg_lambda': 0.7183033899356633, 'subsample_for_bin': 140000, 'subsample': 0.8345151837491868}",98,77,12.87668546399982
0.24001838301874878,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7290376350121717, 'learning_rate': 0.014060185178724004, 'min_child_samples': 370, 'num_leaves': 119, 'reg_alpha': 0.6324546375422111, 'reg_lambda': 0.3614561599192133, 'subsample_for_bin': 240000, 'subsample': 0.8869659292670673}",99,170,12.233480285000041
0.2442334640858037,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6590827700372, 'learning_rate': 0.04216075400971253, 'min_child_samples': 240, 'num_leaves': 83, 'reg_alpha': 0.6869540546827092, 'reg_lambda': 0.8515993799271586, 'subsample_for_bin': 200000, 'subsample': 1.0}",100,20,9.36688875999971
0.24032531262681878,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6809816728210962, 'learning_rate': 0.02665744449822842, 'min_child_samples': 480, 'num_leaves': 63, 'reg_alpha': 0.5578509655453144, 'reg_lambda': 0.0754043742622889, 'subsample_for_bin': 280000, 'subsample': 0.8613739397449361}",101,31,10.502730952000093
0.23959540678519375,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9852226627589691, 'learning_rate': 0.01277017065486178, 'min_child_samples': 210, 'num_leaves': 105, 'reg_alpha': 0.9580145621770992, 'reg_lambda': 0.5404513518653661, 'subsample_for_bin': 260000, 'subsample': 0.9392206774765705}",102,249,15.978257023999504
0.2358354963437489,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7882303173665834, 'learning_rate': 0.018154004774739947, 'min_child_samples': 265, 'num_leaves': 100, 'reg_alpha': 0.5207629873846045, 'reg_lambda': 0.13308306161047806, 'subsample_for_bin': 180000, 'subsample': 0.9136458573781654}",103,125,13.66621974499958
0.2454720039245365,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.9295733085351644, 'learning_rate': 0.020157955969211296, 'min_child_samples': 225, 'num_leaves': 80, 'reg_alpha': 0.7237147764007008, 'reg_lambda': 0.4822605385363675, 'subsample_for_bin': 160000, 'subsample': 1.0}",104,49,10.236860894000529
0.24040155615082337,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9666014904305831, 'learning_rate': 0.024666695712902392, 'min_child_samples': 430, 'num_leaves': 67, 'reg_alpha': 0.8015233852307792, 'reg_lambda': 0.658476686837257, 'subsample_for_bin': 300000, 'subsample': 0.8669081954095186}",105,344,82.13344763399982
0.2447504379191996,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7072431349964403, 'learning_rate': 0.06931826634887978, 'min_child_samples': 170, 'num_leaves': 137, 'reg_alpha': 0.43279190953851254, 'reg_lambda': 0.39461269379212693, 'subsample_for_bin': 140000, 'subsample': 0.7845184446081142}",106,56,14.872307896000166
0.23684883915668775,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6112561486781167, 'learning_rate': 0.05352845947838881, 'min_child_samples': 355, 'num_leaves': 96, 'reg_alpha': 0.22072119432071835, 'reg_lambda': 0.2208562253147671, 'subsample_for_bin': 200000, 'subsample': 0.9768626346690861}",107,217,89.57265018100043
0.24151082992879025,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7386705688909814, 'learning_rate': 0.014614481965092666, 'min_child_samples': 315, 'num_leaves': 117, 'reg_alpha': 0.08833002185227613, 'reg_lambda': 0.693537047940572, 'subsample_for_bin': 220000, 'subsample': 0.5102978061300818}",108,113,12.83203211
0.24007423194394195,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.667081416125389, 'learning_rate': 0.012146602243053438, 'min_child_samples': 465, 'num_leaves': 122, 'reg_alpha': 0.4695578382099709, 'reg_lambda': 0.3124382852217148, 'subsample_for_bin': 240000, 'subsample': 0.8234209711453625}",109,247,78.04983193499993
0.24597358722909768,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.8301343799613882, 'learning_rate': 0.11787337881185836, 'min_child_samples': 285, 'num_leaves': 73, 'reg_alpha': 0.27356584052479616, 'reg_lambda': 0.7945646426232705, 'subsample_for_bin': 100000, 'subsample': 1.0}",110,8,9.413340362999406
0.26133492369311917,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7533183714300591, 'learning_rate': 0.08476438254744373, 'min_child_samples': 75, 'num_leaves': 124, 'reg_alpha': 0.12906078556781475, 'reg_lambda': 0.03481800438703671, 'subsample_for_bin': 80000, 'subsample': 0.6748188875448484}",111,12,20.77725902900056
0.2385043335246,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9096968733664154, 'learning_rate': 0.09777121157586922, 'min_child_samples': 335, 'num_leaves': 86, 'reg_alpha': 0.4137060754066745, 'reg_lambda': 0.18635590940863325, 'subsample_for_bin': 120000, 'subsample': 0.9098722013611565}",112,110,94.21897715900013
0.2576564769878381,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6229100506221051, 'learning_rate': 0.0625737123253505, 'min_child_samples': 50, 'num_leaves': 102, 'reg_alpha': 0.9034752306823332, 'reg_lambda': 0.5729103561416766, 'subsample_for_bin': 280000, 'subsample': 0.969318695683181}",113,24,12.595725355000468
0.2398702422227783,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6388428062973093, 'learning_rate': 0.02780378030635557, 'min_child_samples': 200, 'num_leaves': 91, 'reg_alpha': 0.29824440297020616, 'reg_lambda': 0.9449681237910413, 'subsample_for_bin': 180000, 'subsample': 0.7633317445948429}",114,124,116.33180278700002
0.237796300374725,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6909354724219025, 'learning_rate': 0.015667833806127126, 'min_child_samples': 390, 'num_leaves': 141, 'reg_alpha': 0.18205213657094566, 'reg_lambda': 0.012105696404720711, 'subsample_for_bin': 160000, 'subsample': 0.8287471054670476}",115,117,12.032762622000519
0.2383536933568714,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8134030732879813, 'learning_rate': 0.02136551621707414, 'min_child_samples': 300, 'num_leaves': 76, 'reg_alpha': 0.8566923485172201, 'reg_lambda': 0.6129395282160349, 'subsample_for_bin': 260000, 'subsample': 0.8684921482698762}",116,113,12.782427789000394
0.2380312641676856,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7693957362196441, 'learning_rate': 0.023277786090285656, 'min_child_samples': 405, 'num_leaves': 55, 'reg_alpha': 0.9431730972211192, 'reg_lambda': 0.5050160144882118, 'subsample_for_bin': 240000, 'subsample': 0.8812560528266102}",117,608,83.9633337109999
0.250346657858756,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7985442104754479, 'learning_rate': 0.1733285636667655, 'min_child_samples': 325, 'num_leaves': 33, 'reg_alpha': 0.6238053546493303, 'reg_lambda': 0.25453560716136725, 'subsample_for_bin': 300000, 'subsample': 1.0}",118,5,9.398784660999809
0.2415021946140844,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6526633941606989, 'learning_rate': 0.05134547912454986, 'min_child_samples': 160, 'num_leaves': 128, 'reg_alpha': 0.7572455351813114, 'reg_lambda': 0.7621909476513399, 'subsample_for_bin': 200000, 'subsample': 0.9395218626615642}",119,57,13.674535586000275
0.24148844870018082,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8826920227919977, 'learning_rate': 0.011002582012127973, 'min_child_samples': 235, 'num_leaves': 59, 'reg_alpha': 0.5705721439146112, 'reg_lambda': 0.8407009843825322, 'subsample_for_bin': 140000, 'subsample': 0.7070449865979054}",120,995,101.58171665200007
0.24495953024986938,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.712186182436239, 'learning_rate': 0.0346528342220906, 'min_child_samples': 105, 'num_leaves': 45, 'reg_alpha': 0.981936883605647, 'reg_lambda': 0.8722471794081793, 'subsample_for_bin': 180000, 'subsample': 0.5376987454034511}",121,50,16.079231176000576
0.2507834104231105,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9352348445868801, 'learning_rate': 0.045781103881106386, 'min_child_samples': 125, 'num_leaves': 98, 'reg_alpha': 0.6805864481055782, 'reg_lambda': 0.7334229967066814, 'subsample_for_bin': 220000, 'subsample': 0.7735374772912069}",122,62,137.46661773100004
0.26815408044481226,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8570417969041694, 'learning_rate': 0.019691763741698395, 'min_child_samples': 30, 'num_leaves': 109, 'reg_alpha': 0.741118379678392, 'reg_lambda': 0.3464832744500965, 'subsample_for_bin': 200000, 'subsample': 0.9959578831020356}",123,116,25.08180460999938
0.24194478077463777,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7233839848834595, 'learning_rate': 0.03785559124590619, 'min_child_samples': 495, 'num_leaves': 93, 'reg_alpha': 0.33204213932948046, 'reg_lambda': 0.9869107384405564, 'subsample_for_bin': 120000, 'subsample': 1.0}",124,20,8.118985328000235
0.23662851107696448,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6000876308130484, 'learning_rate': 0.017176608497026277, 'min_child_samples': 220, 'num_leaves': 114, 'reg_alpha': 0.48706181480489236, 'reg_lambda': 0.4565551191083597, 'subsample_for_bin': 160000, 'subsample': 0.7338861353250489}",125,199,12.769264530999862
0.2372535219401415,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9527730902132183, 'learning_rate': 0.0435097825353806, 'min_child_samples': 255, 'num_leaves': 49, 'reg_alpha': 0.7090156661675983, 'reg_lambda': 0.4221397782139604, 'subsample_for_bin': 220000, 'subsample': 0.9563875681668028}",126,315,104.65885742999944
0.23683095948850708,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6743978858230057, 'learning_rate': 0.0315258413760783, 'min_child_samples': 270, 'num_leaves': 90, 'reg_alpha': 0.8787401985166564, 'reg_lambda': 0.8971033719453753, 'subsample_for_bin': 260000, 'subsample': 0.617372904757804}",127,77,12.910124409999298
0.2390489310857985,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8493017263697615, 'learning_rate': 0.059321492739185945, 'min_child_samples': 310, 'num_leaves': 67, 'reg_alpha': 0.007324431227465594, 'reg_lambda': 0.14774508911218776, 'subsample_for_bin': 280000, 'subsample': 0.7484310403938012}",128,115,100.46556398700068
0.23980069055605002,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8654125017738814, 'learning_rate': 0.03308933143145566, 'min_child_samples': 295, 'num_leaves': 42, 'reg_alpha': 0.8430397606954925, 'reg_lambda': 0.5258357141222342, 'subsample_for_bin': 180000, 'subsample': 0.899716023268892}",129,70,13.753215704000468
0.24909849170322396,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.9991800059434804, 'learning_rate': 0.0664962102529384, 'min_child_samples': 190, 'num_leaves': 106, 'reg_alpha': 0.37470105185417496, 'reg_lambda': 0.9739338338899337, 'subsample_for_bin': 240000, 'subsample': 1.0}",130,15,10.987322386000415
0.24027086568223954,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6648233150786151, 'learning_rate': 0.026002799967932668, 'min_child_samples': 340, 'num_leaves': 82, 'reg_alpha': 0.7906087142482513, 'reg_lambda': 0.6323669085793604, 'subsample_for_bin': 220000, 'subsample': 0.8045252695125553}",131,74,11.399824993999573
0.25111518769159136,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.9191663523775644, 'learning_rate': 0.07859974217651203, 'min_child_samples': 140, 'num_leaves': 78, 'reg_alpha': 0.045068142200190064, 'reg_lambda': 0.06301262387844342, 'subsample_for_bin': 100000, 'subsample': 0.9739557002655336}",132,11,145.80904053199993
0.24539612974855418,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8345120026271141, 'learning_rate': 0.029419601587620137, 'min_child_samples': 180, 'num_leaves': 102, 'reg_alpha': 0.25924722022998076, 'reg_lambda': 0.09822808869833372, 'subsample_for_bin': 200000, 'subsample': 0.761873708022322}",133,55,16.14561960300034
0.23672773099151456,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.8221005835166613, 'learning_rate': 0.040294499488543384, 'min_child_samples': 380, 'num_leaves': 37, 'reg_alpha': 0.4498723164613758, 'reg_lambda': 0.8149106971234787, 'subsample_for_bin': 60000, 'subsample': 0.8064961159554982}",134,381,86.9093426090003
0.23729498759831658,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6465423014501241, 'learning_rate': 0.022030403168528986, 'min_child_samples': 280, 'num_leaves': 87, 'reg_alpha': 0.8217457899630158, 'reg_lambda': 0.5880952212261092, 'subsample_for_bin': 140000, 'subsample': 0.7892452041348642}",135,117,12.002058179000414
0.24362598190505869,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7783795954128887, 'learning_rate': 0.018628227071658045, 'min_child_samples': 235, 'num_leaves': 52, 'reg_alpha': 0.9993183613365032, 'reg_lambda': 0.6703679584177589, 'subsample_for_bin': 20000, 'subsample': 1.0}",136,52,9.582283139999163
0.23915203791520745,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6985663153286903, 'learning_rate': 0.010025034176830276, 'min_child_samples': 360, 'num_leaves': 134, 'reg_alpha': 0.5298082517707611, 'reg_lambda': 0.3849371296950416, 'subsample_for_bin': 240000, 'subsample': 0.8370601745231268}",137,324,11.965358312999342
0.23983990115882492,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8950151529001309, 'learning_rate': 0.023953728287543333, 'min_child_samples': 210, 'num_leaves': 72, 'reg_alpha': 0.9275331132154331, 'reg_lambda': 0.0018616610710988635, 'subsample_for_bin': 260000, 'subsample': 0.537350868878111}",138,487,109.09833362600057
0.2391490614046764,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6174226126194204, 'learning_rate': 0.049105991381086914, 'min_child_samples': 250, 'num_leaves': 118, 'reg_alpha': 0.6699264385361128, 'reg_lambda': 0.2991708127038598, 'subsample_for_bin': 160000, 'subsample': 0.9272965713521967}",139,61,12.401491521000025
0.2407814994851275,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9746512949394218, 'learning_rate': 0.0356942701107069, 'min_child_samples': 420, 'num_leaves': 95, 'reg_alpha': 0.7102088002360809, 'reg_lambda': 0.23850019835969305, 'subsample_for_bin': 200000, 'subsample': 0.6364540753544459}",140,215,82.87961616299981
0.24389608057690837,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7576380897059909, 'learning_rate': 0.13751327938099778, 'min_child_samples': 225, 'num_leaves': 64, 'reg_alpha': 0.6168256557619572, 'reg_lambda': 0.12100729337980104, 'subsample_for_bin': 280000, 'subsample': 0.9529517154570833}",141,13,12.913560789999792
0.24279842324978929,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.736351907498127, 'learning_rate': 0.013302485609937085, 'min_child_samples': 265, 'num_leaves': 129, 'reg_alpha': 0.39926395806859805, 'reg_lambda': 0.2739904068230609, 'subsample_for_bin': 80000, 'subsample': 1.0}",142,75,9.19285154299996
0.23947962550157054,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9571797684275375, 'learning_rate': 0.09490281597939869, 'min_child_samples': 325, 'num_leaves': 99, 'reg_alpha': 0.35815654004242126, 'reg_lambda': 0.20671082119827927, 'subsample_for_bin': 180000, 'subsample': 0.9052613389579783}",143,32,13.983512910999707
0.23746617486984645,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6300891546489615, 'learning_rate': 0.01583253318600516, 'min_child_samples': 290, 'num_leaves': 113, 'reg_alpha': 0.15083588259818964, 'reg_lambda': 0.16537595480201606, 'subsample_for_bin': 220000, 'subsample': 0.9312210791411587}",144,469,92.69555049999963
0.23980717145743524,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9886591281354926, 'learning_rate': 0.027431509013824133, 'min_child_samples': 370, 'num_leaves': 69, 'reg_alpha': 0.19682258136987887, 'reg_lambda': 0.7189754927796931, 'subsample_for_bin': 160000, 'subsample': 0.9769190352918828}",145,209,14.177301925999927
0.2370425388559726,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6093334622863843, 'learning_rate': 0.014597906898102806, 'min_child_samples': 240, 'num_leaves': 104, 'reg_alpha': 0.2933575002066912, 'reg_lambda': 0.9073765160349375, 'subsample_for_bin': 40000, 'subsample': 0.5150757347765588}",146,494,101.50598168600027
0.23707359100247472,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6414499030122226, 'learning_rate': 0.016834156643412423, 'min_child_samples': 245, 'num_leaves': 31, 'reg_alpha': 0.21814788678135785, 'reg_lambda': 0.9330020663432212, 'subsample_for_bin': 40000, 'subsample': 0.5944328257211884}",147,471,101.00743994500044
0.2371990302813234,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6830844864509068, 'learning_rate': 0.011450028292848321, 'min_child_samples': 275, 'num_leaves': 84, 'reg_alpha': 0.23330369244693822, 'reg_lambda': 0.8586888382111605, 'subsample_for_bin': 60000, 'subsample': 0.6552182774357638}",148,600,95.02531284300039
0.23763572902038754,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6063778357607639, 'learning_rate': 0.012092298251052734, 'min_child_samples': 300, 'num_leaves': 74, 'reg_alpha': 0.12093175917989812, 'reg_lambda': 0.9598110634253372, 'subsample_for_bin': 20000, 'subsample': 0.6841878930298413}",149,530,93.61182218399972
0.23940426967434902,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6574185043405455, 'learning_rate': 0.02534865440241764, 'min_child_samples': 150, 'num_leaves': 80, 'reg_alpha': 0.33956940667496643, 'reg_lambda': 0.8333094184477254, 'subsample_for_bin': 20000, 'subsample': 0.6186469788536693}",150,207,125.27714936900065
0.23833898040994916,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6257118628274607, 'learning_rate': 0.01056346337728891, 'min_child_samples': 205, 'num_leaves': 60, 'reg_alpha': 0.09916680069209799, 'reg_lambda': 0.7779463711982714, 'subsample_for_bin': 40000, 'subsample': 0.5479932157466016}",151,129,107.89965719999964
